review_id,reviewer_id,restaurant_id,timestamp,rating,review_content,friend_count,review_count,useful_count,cool_count,funny_count,restaurant_rating
mLRVViVu9qPv4tKzA0Fx1B,OUZqZcwXR-WDkBR9L4GGwg,xt4sa64WOrpJvZBDPNPNYg,2019-12-05,4,"Jacob's Pickles is a great spot for the Southern style comfort food that hits the soul in just the right spots. The warmth and charm of the restaurant envelops you as you dig into your fried chicken sandwich, but don't even make a dent after ten minutes. I ordered the Honey Fried Chicken and Pickles and it was enormous. The whole plate was more than enough for two meals. It doesn't just have one piece of fried chicken, but rather two generous slabs, sandwiched between two soft pieces of honey-soaked corn bread. The pickles have a sweet brine and have just a hint of sour to them. After savoring the crispy sweetness of my biscuit sandwich, I found myself admitting defeat and packing most of it to go. The side of cheesy grits also comes in a generous portion, but I don't like grits much and couldn't get on board with them. Even so, this was definitely a meal to remember!",420,164,0,0,0,4
MBiLDxluCCfjVnf3goLwcm,bKDWqCO5mUja_i1hghuNeQ,xt4sa64WOrpJvZBDPNPNYg,2019-06-11,3,"Yes - the place is lively and ""cool"".No - the super long wait for brunch is not worth it.Yes - if you have a reservation or just grab a table for lunch during weekday, please try it!No - food is not THAT good.Huge portions, which for me are insane by any means. But you can take away your leftovers, which makes me feel better.Pickles are good and worth a try, we had 8 types for $18 (note: that is a lot of pickles).Deviled eggs seemed a great option but we went for the fish tacos - good choice as well if you want a healthy alternative.Coffee was good and refilled a lot of times, which I honestly enjoyed :)Overall Jacob's Pickles is worth a try but not the peak-hour wait. Don't expect great food, expect comfort food. And be ready to eat too much :) so do come with the biggest appetite.",24,465,1,1,1,4
np7yzbdnfKQ247fEwx08Hd,iJWmpv0yGExNjOWBvmVbrQ,xt4sa64WOrpJvZBDPNPNYg,2019-07-22,4,"Definitely a comfort food spot. The buffalo chicken Mac and cheese was really good...but definitely rich. I ordered the full size and barely made a dent in it (nice to have leftovers, though)!Came for dinner on a Tuesday around 6 without a reservation and didn't have to wait, but I think typically it requires a reservation. As we were finishing up, we noticed a few groups waiting outside for tables to open up.",107,156,0,0,0,4
d80wvwf3gV79cNDJsVTPkR,bsgLM-nrgXeuHoVOEYOVyg,xt4sa64WOrpJvZBDPNPNYg,2019-07-04,4,"This place is a delight. Situated in a corner at UWS this is a perfect spot for brunch. I really loved their biscuits which were served with butter and collection of jams. Note that the biscuits ain't the traditional ones, but still crumbly and melts in your mouth.I really loved the cheese it was oozing in almost everything we ordered. The cheese fries were delicious, soggy but delicious. I would recommend the fried chicken which is lightly battered and crispy.",111,122,0,1,0,4
sXaxk2fF9imnET70BBtF9c,pdxRv5Nk0Z62V3HwpxRW4A,xt4sa64WOrpJvZBDPNPNYg,2019-10-26,4,"I dropped by on a Friday night when a friend was visiting me from LA. The wait was twenty minutes so no issues there. The place was packed and the vibe is good. The only con there is that the music is insanely loud - impossible to hear what the person next to you is saying. We ordered a biscuit, the poutine, classic Mac and cheese, and green tomatoes. My friend has some fried chicken on the side.The biscuit was underwhelming- I think the biscuits I can make at home are better. My friend said that the fried chicken tasted like nothing out of the ordinary and she would pass. I did like the green tomatoes and Mac and cheese and would recommend. The real winner is the poutine though - it's a hugeeeeeee portion and was delicious!Overall, good vibe and southern food but come in a big group and one dish is good to share between two people.",871,232,3,2,2,4
fQSiE72vcvUw3I2miBM9mH,sMfzdYpg2oUYUUd-9EnnIQ,xt4sa64WOrpJvZBDPNPNYg,2019-06-01,4,"This seems to be the go to place for brunch. And it has every reason to.So let's get on into my review I went on a Sunday afternoon, it was a packed house. It's kinda of a who's who. Fashions galore mixed with tourist and people who just want to get there instagram photos. I think I waited a little over an hour to get into this place. The process is simple go make your way to the hostess give her your number and they will text you when the table is ready. Tables arrangements here SUCK, I got seated basically in a cramped long picnic dinning room table. Where basically your right next other guests. This was the most uncomfortable seating arrangement you can imagine. I'm pretty sure it's built that way to pack people in like sardines and get them out quickly. Overall the food is good to great but not amazing enough to come back on a jammed packed weekend, you must get any fried chicken biscuit. Also please start with the poutine that was my favorite dish it's a standout! Simply amazing.  End it with the half baked cookie.Overall solid however I would go on an off hour to avoid those cramped chairs",75,186,1,1,1,4
rQY4RgB8Zr1Yg8PQbYZ8MG,KBNWnXrZ1oua8r-2XqC_2g,xt4sa64WOrpJvZBDPNPNYg,2019-11-11,5,Get there early and expect a wait! This place is well worth the wait. Lots of great comfort food. The chicken biscuit with mushroom gravy was THE BEST. they had pumpkin pie French toast so we tried that as well. I would love to go back and try more items. Brunch is a must for this place.,243,343,1,0,0,4
NJtB8mz2kyzWc4JYdSE59f,hlb7l_e1Z78I9h0zsknuaA,xt4sa64WOrpJvZBDPNPNYg,2019-11-09,5,"My go-to brunch spot when I have friends come into town, or I find out someone hasn't been here yet. This is a fabulous place to split a single order, the portions are HUGE. My highlights are the Mac & cheese, fried chicken brisket sandwich with pickles and honey, and the biscuits and gravy. My order suggestion would be to split the Mac & cheese and split a main order. You both will leave TOTALLY stuffed!",486,277,1,0,0,4
IdtEWDvbrAIJHClO8RBXUH,LQJ7jEWxBBLYiaGVWdN5Dg,xt4sa64WOrpJvZBDPNPNYg,2019-04-24,3,"I'm not an upper east side kinda gal but I was there.  Actually I was on the other side of the park. The menu looked good so I hopped a cab and went over.  It was a Friday night. We scored seats at the bar just in time.  Mobs of people were there!  The bartenders kept up with drink orders with ease and grace.  The food had some waiting issue. Rum & root beer - think rum and coke but with house brewed root beer.  Enjoyable.  Hush Puppies - the size of golf balls. Tender. Fried crispy. Yum! Chicken Thigh Basket - thank you thank you thank you! Someone has finally made a dish for dark meat lovers!!!!  I've never had a square biscuit the size of a CD album before but I would definitely have it again.  Collards were ok.  Mash potatoes with gravy were homey and delicious (no lumps!)  The fried chicken was HUGE. I believe it was butterflied, the skin was stretched and then it was deep fried. Perfection!  Lots of crunchy fried bits and tender chicken.  It took a while to come out of the kitchen. Jar of pickles to go!  It's on the menu. We paid. Finished out drinks and waited 15 minutes for pickles.  Ok they did pack them in a ball jar. They were a gift and were enjoyed. I'd go back for lunch.  Just can't deal with the evening vibe.",358,687,8,3,1,4
3NC10goYJuKfYszyEbL2rj,qdtA5TTtueNZZRNo28Ytig,xt4sa64WOrpJvZBDPNPNYg,2019-06-18,4,"An excellent higher-end dinner option in the UWS. Jacob's Pickles is well known for its massive portions, incredible food, and the famous mac and cheese. We tried a little bit of everything: biscuit appetizer with various butters and spreads, fried honey chicken biscuit with housemade pickles, and the buffalo chicken mac and cheese. Everything was so delicious! Prices on the higher side, but the portions and quality and taste of the food make up for that.The interior is upscale and modern, with fully stocked bars and low lighting. However, due to its popularity, it's always crowded with wait times, and the tables are really packed, so you're uncomfortably close to other diners and could be sat at a long communal table. It was really loud and dark in the back dining area where we were seated, so I had to drop a star from this one. If it were just based on the taste of the food and friendly service, 5 stars all around.",308,175,0,0,1,4
gcfSfLA45TTCnBg1POlxIx,DwaaafwryFbW7C4E1gU1AA,xt4sa64WOrpJvZBDPNPNYg,2019-04-19,3,"Come hungry.  We were hungry after a day of museum culture. So checking on Yelp, my friend discovers this spot. When we arrived around 5:30 pm on a Friday night, the place was very full. We managed to snag the only two seats at the bar. We were quickly greeted and handed menus. The lemonade cocktail was perfect for the warm afternoon. Debbie had an interesting cocktail of house made root beer and rum.  The appetizer hush puppies are huge. They arrived fairly quickly, piping hot, crispy outside, and just plain delicious. We decided to share an entree. So glad we did. We got the chicken thigh basket. It took longer to get. It consisted of two large thighs with lots of crunchy coating, side of creamy mashed potatoes and gravy, collard greens and a biscuit with maple butter. That was a lot of food even for the two of us. Getting a jar of their pickles to go also took a while, also asked a second time if they were coming soon. Atmosphere on a Friday evening was crowded and quite loud between the music and the crowd. I suggest a table outside. Sitting at the bar you can get many people reaching around you to order drinks or bumping into your back as the crowd gathers. Food and drink 4.5",433,1304,26,20,7,4
SLNk4iAxQAWfW2f4Fa3etm,M8nzl3ndj0GQZw39llpOtg,xt4sa64WOrpJvZBDPNPNYg,2019-06-09,5,"This is one of my favorite places to go in New York, especially if I'm in the mood for a hearty, large meal. I definitely recommend making reservations if you can, otherwise you may end up waiting a long time as a walk in. Jacob's Pickles is pretty popular on the weekends especially. We came in after a graduation, during graduation weekend, and we would not have gotten a table if we hadn't made a reservation several weeks prior, I'm sure. Our table was being cleaned off when we arrived, so we waited a few minutes after our scheduled time before sitting down - not too long though. We were a party of 7! Our server was nice and dealt with the chaos of our group well. Even though he had a crazy busy section, he always came back at the right time and kept our drinks full which we appreciated as we were celebrating, with booze.Food; appetizers and entrees that I tried,Biscuits and fixings* so goodBuffalo Mac and cheese with buttermilk fried chickenVeggie omelette add ham with breakfast potatoesBecause it was so busy, I'm really glad we ordered appetizers to hold us off until our entrees came out. The biscuits were little squares of heaven, and I loved all of the jams and butters that came with it. That being said, there weren't many biscuits - I think there were only 2, so we had to cut them up to ensure everyone got to try them. I wish it had come with 4 biscuits. Everything else came out as an enormous portion that made them easy to share. The flavors were pretty spot on too. Nobody had any complaints! I highly recommend eating here!!",339,217,0,1,1,4
